bin	name	chrom	strand	txStart	txEnd	name2
650	NM_001007033	chr12	+	8608590	8630926	CLEC6A
650	NM_001317999	chr12	+	8608590	8630926	CLEC6A
663	NM_022570	chr12	-	10269375	10282868	CLEC7A
663	NM_197947	chr12	-	10269375	10282868	CLEC7A
663	NM_197950	chr12	-	10269375	10282868	CLEC7A
663	NR_125336	chr12	-	10269375	10282868	CLEC7A
663	NM_197954	chr12	-	10279921	10282868	CLEC7A
663	NM_197949	chr12	-	10269375	10282868	CLEC7A
663	NM_197948	chr12	-	10269375	10282868	CLEC7A
662	NM_207345	chr12	+	10183275	10218629	CLEC9A
660	NM_001253750	chr12	-	9868455	9885895	CLECL1
660	NM_001267701	chr12	-	9868455	9885895	CLECL1
660	NM_172004	chr12	-	9875087	9885895	CLECL1
190	NM_001247997	chr12	-	122755980	122907116	CLIP1
190	NM_002956	chr12	-	122755980	122907116	CLIP1
190	NM_198240	chr12	-	122755980	122907116	CLIP1
1522	NR_045382	chr12	+	122880088	122884491	CLIP1-AS1
1293	NR_027933	chr12	+	92815306	92824778	CLLU1
1293	NR_027932	chr12	+	92815306	92824778	CLLU1
1293	NM_001025233	chr12	+	92817734	92824778	CLLU1
1293	NM_001025232	chr12	-	92813869	92821924	CLLU1OS
640	NM_014718	chr12	+	7282966	7311530	CLSTN3
754	NM_018686	chr12	+	22199107	22218606	CMAS
754	NR_135117	chr12	+	22199107	22218606	CMAS
1414	NM_001142343	chr12	-	108681820	108733094	CMKLR1
1414	NM_004072	chr12	-	108681820	108733094	CMKLR1
1414	NM_001142345	chr12	-	108681820	108714439	CMKLR1
1414	NM_001142344	chr12	-	108681820	108733094	CMKLR1
140	NM_014515	chr12	+	70636773	70748773	CNOT2
140	NM_001199302	chr12	+	70636809	70748773	CNOT2
140	NM_001199303	chr12	+	70637493	70748773	CNOT2
140	NR_037615	chr12	+	70637493	70748773	CNOT2
1017	NM_014255	chr12	-	56704212	56710128	CNPY2
1017	NM_001190991	chr12	-	56708257	56710128	CNPY2
112	NM_001256063	chr12	+	41086243	41366519	CNTN1
112	NM_001843	chr12	+	41086243	41466213	CNTN1
112	NM_001256064	chr12	+	41221739	41366519	CNTN1
112	NM_175038	chr12	+	41302158	41466213	CNTN1
954	NM_001844	chr12	-	48366747	48398285	COL2A1
954	NM_033150	chr12	-	48366747	48398285	COL2A1
637	NM_001164094	chr12	+	6833149	6841041	COPS7A
637	NM_001164095	chr12	+	6833149	6841041	COPS7A
637	NM_016319	chr12	+	6833149	6841041	COPS7A
637	NM_001164093	chr12	+	6833448	6841041	COPS7A
1002	NM_001271734	chr12	+	54718873	54745635	COPZ1
1002	NM_001271735	chr12	+	54718873	54745635	COPZ1
1002	NM_001271736	chr12	+	54718873	54745635	COPZ1
1002	NM_016057	chr12	+	54718873	54745635	COPZ1
1002	NR_073424	chr12	+	54718873	54745635	COPZ1
1017	NM_144576	chr12	+	56660641	56664750	COQ10A
1017	NM_001099337	chr12	+	56661066	56664750	COQ10A
1507	NM_032314	chr12	-	120941081	120966964	COQ5
2	NM_001105237	chr12	-	109038884	109096774	CORO1C
2	NM_001276471	chr12	-	109038884	109124619	CORO1C
2	NM_014325	chr12	-	109038884	109125326	CORO1C
970	NM_032901	chr12	+	50505763	50514240	COX14
970	NM_001257133	chr12	+	50505763	50514240	COX14
970	NM_001257134	chr12	+	50505763	50514240	COX14
1507	NM_004373	chr12	+	120875892	120878545	COX6A1
1113	NM_001005502	chr12	-	69244955	69326979	CPM
1113	NM_198320	chr12	-	69244955	69326979	CPM
139	NM_001874	chr12	-	69244955	69357020	CPM
110	NM_153634	chr12	-	39046001	39299420	CPNE8
1116	NM_001300947	chr12	+	69633316	69668138	CPSF6
1116	NM_007007	chr12	+	69633316	69668138	CPSF6
76	NM_032680	chr12	-	3757108	3862366	CRACR2A
76	NM_001144958	chr12	-	3724493	3862366	CRACR2A
162	NM_001320101	chr12	+	94071146	94132412	CRADD
162	NM_003805	chr12	+	94071146	94244531	CRADD
162	NM_001320100	chr12	+	94071146	94288616	CRADD
162	NR_135147	chr12	+	94071146	94288616	CRADD
162	NM_001320099	chr12	+	94071492	94244531	CRADD
1565	NR_131985	chr12	-	128508332	128511711	CRAT8
682	NM_001310	chr12	+	12764766	12798042	CREBL2
175	NM_004075	chr12	-	107385142	107487635	CRY1
1017	NM_004077	chr12	-	56665482	56694175	CS
993	NM_001244706	chr12	-	53551446	53558277	CSAD
993	NM_015989	chr12	-	53551446	53574430	CSAD
993	NM_001244705	chr12	-	53551446	53574693	CSAD
977	NR_045072	chr12	-	51454987	51477437	CSRNP2
977	NM_030809	chr12	-	51454987	51477454	CSRNP2
1174	NM_001300965	chr12	-	77252494	77272820	CSRP2
1174	NM_001321	chr12	-	77252494	77272820	CSRP2
1029	NM_005730	chr12	-	58213709	58240747	CTDSP2
179	NM_015267	chr12	+	111471827	111788358	CUX2
1028	NM_000785	chr12	-	58156116	58160976	CYP27B1
1418	NM_001917	chr12	+	109273856	109294710	DAO
978	NM_001136264	chr12	+	51632507	51637717	DAZAP2
978	NM_001136267	chr12	+	51632507	51637717	DAZAP2
978	NM_001136268	chr12	+	51632507	51637717	DAZAP2
978	NM_014764	chr12	+	51632507	51637717	DAZAP2
978	NM_001136269	chr12	+	51632507	51640501	DAZAP2
978	NM_001136266	chr12	+	51632507	51637717	DAZAP2
931	NM_001004329	chr12	-	45408538	45444882	DBX2
1004	NM_053283	chr12	-	55038374	55042277	DCD
1004	NM_001300854	chr12	-	55038374	55042277	DCD
1283	NM_133505	chr12	-	91537053	91572423	DCN
1283	NM_133506	chr12	-	91537053	91572423	DCN
1283	NM_133507	chr12	-	91537053	91572423	DCN
1283	NM_133503	chr12	-	91537053	91573395	DCN
1283	NM_001920	chr12	-	91537053	91576901	DCN
1283	NM_133504	chr12	-	91537053	91572423	DCN
9	NR_135060	chr12	-	2050756	2113701	DCP1B
9	NM_152640	chr12	-	2055213	2113701	DCP1B
601	NM_001319292	chr12	-	2100621	2113701	DCP1B
128	NM_001261412	chr12	-	57923832	57941114	DCTN2
128	NM_001261413	chr12	-	57923832	57941114	DCTN2
128	NM_006400	chr12	-	57923832	57941114	DCTN2
1026	NM_001195057	chr12	-	57910370	57914300	DDIT3
1026	NM_001195054	chr12	-	57910370	57914300	DDIT3
1026	NM_001195055	chr12	-	57910370	57914300	DDIT3
1026	NM_001195056	chr12	-	57910370	57914300	DDIT3
1026	NM_004083	chr12	-	57910370	57914300	DDIT3
1026	NM_001195053	chr12	-	57910370	57914300	DDIT3
961	NM_015086	chr12	-	49388932	49393088	DDN
823	NM_001257144	chr12	+	31226778	31257725	DDX11
823	NM_001257145	chr12	+	31226778	31257725	DDX11
823	NM_004399	chr12	+	31226778	31257725	DDX11
823	NM_030653	chr12	+	31226778	31257725	DDX11
823	NM_152438	chr12	+	31226778	31257725	DDX11
102	NR_038927	chr12	-	31173696	31226781	DDX11-AS1
658	NR_033399	chr12	-	9570286	9600768	DDX12P
960	NM_004818	chr12	-	49223538	49245957	DDX23
85	NM_016355	chr12	+	12966279	12982915	DDX47
85	NM_201224	chr12	+	12966279	12982915	DDX47
1596	NM_175066	chr12	-	132621139	132628880	DDX51
1451	NM_001111322	chr12	-	113594977	113623284	DDX54
1451	NM_024072	chr12	-	113594977	113623284	DDX54
1531	NM_020936	chr12	+	124086623	124105490	DDX55
1531	NR_135104	chr12	+	124086623	124105490	DDX55
1531	NR_135105	chr12	+	124086623	124105490	DDX55
103	NM_001308339	chr12	-	31535156	31743376	DENND5B
103	NM_144973	chr12	-	31535156	31743952	DENND5B
827	NR_046909	chr12	+	31742856	31768285	DENND5B-AS1
1525	NM_003677	chr12	+	123237367	123255611	DENR
1352	NR_135073	chr12	-	100597446	100660857	DEPDC4
1352	NM_152317	chr12	-	100646041	100660857	DEPDC4
1352	NM_001319311	chr12	-	100633986	100660857	DEPDC4
1352	NM_001319310	chr12	-	100649650	100660857	DEPDC4
88	NM_001300779	chr12	+	16064105	16190315	DERA
88	NM_015954	chr12	+	16064105	16190315	DERA
1014	NM_001345	chr12	+	56324945	56347807	DGKA
1014	NM_201444	chr12	+	56325811	56347807	DGKA
1014	NM_201445	chr12	+	56325811	56347807	DGKA
1014	NM_201554	chr12	+	56325811	56347807	DGKA
962	NM_021044	chr12	-	49480438	49488602	DHH
192	NM_032656	chr12	-	125431369	125473667	DHX37
1521	NM_001278304	chr12	-	122692208	122710397	DIABLO
1521	NM_001278302	chr12	-	122692208	122711115	DIABLO
1521	NM_001278303	chr12	-	122692208	122711115	DIABLO
1521	NM_001278342	chr12	-	122692208	122711115	DIABLO
1521	NM_138930	chr12	-	122692208	122711115	DIABLO
1521	NM_019887	chr12	-	122692208	122712081	DIABLO
121	NM_173602	chr12	+	50898767	51142450	DIP2B
191	NM_207437	chr12	+	124247041	124420267	DNAH10
1013	NM_032364	chr12	-	56214743	56223420	DNAJC14
964	NM_001304944	chr12	+	49740699	49747467	DNAJC22
964	NM_024902	chr12	+	49740699	49747467	DNAJC22
835	NM_001278463	chr12	+	32832133	32898584	DNM1L
835	NM_001278464	chr12	+	32832133	32898584	DNM1L
835	NM_001278465	chr12	+	32832133	32898584	DNM1L
835	NM_001278466	chr12	+	32832133	32898584	DNM1L
835	NM_005690	chr12	+	32832133	32898584	DNM1L
835	NM_012062	chr12	+	32832133	32898584	DNM1L
835	NM_012063	chr12	+	32832133	32898584	DNM1L
80	NM_199286	chr12	+	7864049	7870152	DPPA3
16	NM_173812	chr12	-	63952692	64062354	DPY19L2
1365	NM_018370	chr12	+	102271104	102317401	DRAM1
638	NR_033796	chr12	+	6993845	6994950	DSTNP2
181	NM_004416	chr12	+	113495661	113535833	DTX1
1027	NM_001286246	chr12	+	57998404	58003587	DTX3
1027	NM_001286245	chr12	+	57998404	58003587	DTX3
1027	NM_178502	chr12	+	57998404	58003587	DTX3
85	NM_030640	chr12	-	12626215	12715448	DUSP16
1269	NM_001946	chr12	-	89741601	89746636	DUSP6
1269	NM_022652	chr12	-	89741601	89746636	DUSP6
1507	NM_001037494	chr12	+	120907659	120936298	DYNLL1
1507	NM_001037495	chr12	+	120933858	120936298	DYNLL1
1507	NM_003746	chr12	+	120933858	120936298	DYNLL1
1104	NM_003583	chr12	+	68042511	68056444	DYRK2
1104	NM_006482	chr12	+	68042511	68056444	DYRK2
620	NR_104115	chr12	+	4699237	4706339	DYRK4
77	NM_003845	chr12	+	4699237	4723054	DYRK4
77	NM_001282285	chr12	+	4714028	4723054	DYRK4
77	NM_001282286	chr12	+	4714028	4723054	DYRK4
1175	NM_203394	chr12	-	77415025	77459360	E2F7
161	NM_003566	chr12	-	93166284	93323107	EEA1
1383	NM_001008394	chr12	+	104697509	104698982	EID3
1531	NM_001414	chr12	-	124105569	124118323	EIF2B1
992	NM_001300821	chr12	+	53400041	53435993	EIF4B
992	NM_001417	chr12	+	53400041	53435993	EIF4B
165	NM_005230	chr12	+	96588159	96663613	ELK3
1322	NM_001303511	chr12	+	96649237	96663613	ELK3
639	NM_006331	chr12	+	7079943	7085165	EMG1
639	NM_001320049	chr12	+	7079943	7085165	EMG1
639	NR_135131	chr12	+	7079943	7105520	EMG1
85	NM_001423	chr12	+	13349601	13369708	EMP1
952	NM_006025	chr12	-	48103517	48119355	ENDOU
952	NM_001172439	chr12	-	48103517	48119355	ENDOU
952	NM_001172440	chr12	-	48103517	48119355	ENDOU
638	NM_001975	chr12	+	7023613	7032859	ENO2
199	NM_015409	chr12	+	132434464	132565011	EP400
1596	NR_003290	chr12	+	132568827	132610885	EP400NL
88	NM_004447	chr12	-	15773074	15942510	EPS8
1282	NM_004950	chr12	-	91357455	91398803	EPYC
126	NM_001982	chr12	+	56473808	56497291	ERBB3
1015	NM_001005915	chr12	+	56473891	56479401	ERBB3
74	NM_178039	chr12	+	1100373	1605099	ERC1
74	NM_178040	chr12	+	1100373	1605099	ERC1
74	NR_027946	chr12	+	1100373	1605099	ERC1
74	NR_027948	chr12	+	1100373	1605099	ERC1
74	NR_027949	chr12	+	1100373	1605099	ERC1
74	NM_001301248	chr12	+	1136913	1605099	ERC1
810	NM_016570	chr12	-	29493578	29534143	ERGIC2
87	NM_001300784	chr12	-	15066960	15082059	ERP27
87	NM_152321	chr12	-	15066960	15091483	ERP27
180	NM_001034025	chr12	+	112451151	112461024	ERP29
180	NM_006817	chr12	+	112451151	112461024	ERP29
994	NM_012291	chr12	+	53662082	53687427	ESPL1
1016	NM_015292	chr12	+	56521985	56538460	ESYT1
1016	NM_001184796	chr12	+	56521985	56538460	ESYT1
827	NM_001135864	chr12	+	31800093	31822016	ETFBKMT
827	NM_173802	chr12	+	31812120	31822016	ETFBKMT
827	NM_001135863	chr12	+	31812608	31822016	ETFBKMT
758	NM_001039481	chr12	+	22778075	22797349	ETNK1
94	NM_018638	chr12	+	22778075	22843608	ETNK1
84	NM_001987	chr12	+	11802787	12048325	ETV6
968	NM_012306	chr12	-	50260678	50297760	FAIM2
23	NM_181709	chr12	+	124773709	124800570	FAM101A
179	NM_001177996	chr12	-	111798454	111806925	FAM109A
179	NM_001177997	chr12	-	111798454	111806925	FAM109A
179	NM_144671	chr12	-	111798454	111806925	FAM109A
585	NR_026823	chr12	+	67606	69079	FAM138D
121	NM_001145475	chr12	-	50721094	50790405	FAM186A
966	NR_027450	chr12	-	49976657	49999410	FAM186B
966	NM_032130	chr12	-	49981287	49999433	FAM186B
132	NM_178539	chr12	-	62102028	62586620	FAM19A2
1431	NM_013300	chr12	+	110906231	110928192	FAM216A
1425	NM_032829	chr12	+	110152186	110208312	FAM222A
1425	NR_026661	chr12	-	110172013	110211292	FAM222A-AS1
1425	NR_026662	chr12	-	110172013	110211292	FAM222A-AS1
685	NM_020853	chr12	+	13197314	13236383	FAM234B
12	NM_021238	chr12	-	31433519	31479121	FAM60A
12	NM_001135812	chr12	-	31433519	31479159	FAM60A
12	NM_001135811	chr12	-	31433519	31479121	FAM60A
648	NR_026788	chr12	+	8332804	8353596	FAM66C
1348	NM_153364	chr12	+	100041527	100043892	FAM71C
1	NR_024254	chr12	-	8383644	8395542	FAM86FP
648	NM_001319982	chr12	-	8373855	8380214	FAM90A1
648	NM_018088	chr12	-	8373855	8380214	FAM90A1
12	NM_001271783	chr12	+	29301935	29488549	FAR2
809	NM_001271784	chr12	+	29376555	29488549	FAR2
809	NM_018099	chr12	+	29376555	29488549	FAR2
1600	NM_001142641	chr12	+	133067156	133161773	FBRSL1
597	NM_152441	chr12	-	1675158	1703331	FBXL14
1482	NM_033624	chr12	-	117581584	117628300	FBXO21
1482	NM_015002	chr12	-	117581584	117628300	FBXO21
2	NM_012174	chr12	+	117348760	117468953	FBXW8
2	NM_153348	chr12	+	117348760	117468953	FBXW8
104	NM_001304481	chr12	+	32638905	32798984	FGD4
104	NM_001304483	chr12	+	32654976	32791863	FGD4
104	NM_001304484	chr12	+	32654976	32798984	FGD4
104	NM_139241	chr12	+	32654976	32798984	FGD4
104	NM_001304480	chr12	+	32687226	32798984	FGD4
164	NM_018351	chr12	-	95470524	95611240	FGD6
619	NM_020638	chr12	-	4477392	4488894	FGF23
619	NM_020996	chr12	-	4543307	4554780	FGF6
791	NM_001171888	chr12	+	27091304	27113679	FGFR1OP2
791	NM_001171887	chr12	+	27091304	27119581	FGFR1OP2
791	NM_015633	chr12	+	27091304	27119581	FGFR1OP2
1415	NM_007076	chr12	+	108909050	108913380	FICD
983	NM_001013690	chr12	-	52211675	52225701	FIGNL2
961	NM_001143781	chr12	-	49315741	49318664	FKBP11
961	NM_016594	chr12	-	49315741	49319330	FKBP11
961	NM_001143782	chr12	-	49316908	49319330	FKBP11
607	NM_002014	chr12	+	2904107	2914587	FKBP4
1000	NR_026655	chr12	+	54452037	54516018	FLJ12825
825	NR_026806	chr12	+	31477249	31478879	FLJ13224
1564	NR_033987	chr12	+	128366161	128383184	FLJ37505
1083	NR_033988	chr12	+	65277553	65371302	FLJ41278
120	NM_175736	chr12	-	50031723	50101197	FMNL3
120	NM_198900	chr12	-	50031723	50101197	FMNL3
647	NM_018416	chr12	+	8185358	8208118	FOXJ2
607	NM_001243088	chr12	-	2966846	2986321	FOXM1
607	NM_001243089	chr12	-	2966846	2986321	FOXM1
607	NM_021953	chr12	-	2966846	2986321	FOXM1
607	NM_202002	chr12	-	2966846	2986321	FOXM1
607	NM_202003	chr12	-	2966846	2986321	FOXM1
1422	NM_213596	chr12	-	109715782	109747025	FOXN4
1118	NM_001042555	chr12	+	69864128	69973571	FRS2
1118	NM_001278351	chr12	+	69864128	69973571	FRS2
1118	NM_001278353	chr12	+	69864128	69973571	FRS2
1118	NM_001278354	chr12	+	69864128	69973571	FRS2
1118	NM_001278355	chr12	+	69864128	69973571	FRS2
1118	NM_001278356	chr12	+	69864128	69973571	FRS2
1118	NM_001278357	chr12	+	69864128	69973571	FRS2
1118	NM_006654	chr12	+	69864128	69973571	FRS2
1581	NM_007197	chr12	+	130647003	130650285	FZD10
1581	NR_033834	chr12	-	130636137	130646223	FZD10-AS1
664	NM_031412	chr12	+	10365488	10375724	GABARAPL1
158	NM_003774	chr12	-	89913189	89918583	GALNT4
122	NM_007210	chr12	-	51745832	51785200	GALNT6
77	NM_017417	chr12	+	4829751	4881892	GALNT8
1597	NM_021808	chr12	-	132680916	132690573	GALNT9
199	NM_001122636	chr12	-	132680916	132905905	GALNT9
635	NM_001289745	chr12	+	6643570	6647541	GAPDH
635	NM_002046	chr12	+	6643570	6647541	GAPDH
635	NM_001289746	chr12	+	6643824	6647541	GAPDH
635	NM_001256799	chr12	+	6644384	6647541	GAPDH
1355	NM_001303131	chr12	+	100987395	101022066	GAS2L3
1355	NM_001303130	chr12	+	100967438	101022066	GAS2L3
1355	NM_174942	chr12	+	100967438	101022066	GAS2L3
1507	NR_033684	chr12	+	120884240	120901556	GATC
1507	NM_176818	chr12	+	120884240	120901556	GATC
23	NM_006836	chr12	-	120565013	120632513	GCN1
1013	NM_005811	chr12	+	56137063	56146665	GDF11
644	NM_020634	chr12	-	7842380	7848360	GDF3
1427	NM_001135213	chr12	-	110367606	110434194	GIT2
1427	NM_001135214	chr12	-	110367606	110434194	GIT2
1427	NM_014776	chr12	-	110367606	110434194	GIT2
1427	NM_057169	chr12	-	110367606	110434194	GIT2
1427	NM_057170	chr12	-	110367606	110434194	GIT2
1427	NM_139201	chr12	-	110385866	110434194	GIT2
1026	NM_001160045	chr12	+	57853917	57866047	GLI1
1026	NM_001167609	chr12	+	57853933	57866047	GLI1
1026	NM_005269	chr12	+	57853933	57866047	GLI1
145	NM_006851	chr12	+	75874512	75895716	GLIPR1
145	NM_001304964	chr12	+	75728418	75764169	GLIPR1L1
145	NM_152779	chr12	+	75728418	75764169	GLIPR1L1
1163	NM_152436	chr12	+	75784849	75817820	GLIPR1L2
1163	NM_001270396	chr12	+	75784849	75826177	GLIPR1L2
1163	NR_072995	chr12	+	75784849	75826177	GLIPR1L2
1018	NM_001280796	chr12	-	56864727	56882198	GLS2
1018	NM_001280797	chr12	-	56864727	56882198	GLS2
1018	NM_001280798	chr12	-	56864727	56882198	GLS2
1018	NM_013267	chr12	-	56864727	56882198	GLS2
196	NM_144669	chr12	+	129337978	129469509	GLT1D1
196	NR_133646	chr12	+	129337978	129469509	GLT1D1
1381	NM_001316967	chr12	-	104382760	104457955	GLT8D2
1381	NM_031302	chr12	-	104382760	104457955	GLT8D2
1426	NM_016433	chr12	-	110288747	110318293	GLTP
1004	NR_003039	chr12	-	55001970	55004246	GLYCAM1
638	NM_001297571	chr12	+	6950017	6956559	GNB3
638	NM_002075	chr12	+	6950017	6956559	GNB3
1364	NM_024312	chr12	-	102139274	102224645	GNPTAB
135	NM_002076	chr12	-	65107221	65153226	GNS
1352	NR_024261	chr12	-	100558827	100567121	GOLGA2P5
1352	NR_036632	chr12	-	100550174	100567121	GOLGA2P5
1602	NM_005895	chr12	-	133345494	133405288	GOLGA3
1602	NM_001172557	chr12	-	133360453	133405426	GOLGA3
750	NM_016072	chr12	+	21654698	21671337	GOLT1B
970	NM_001257199	chr12	+	50497601	50505103	GPD1
970	NM_005276	chr12	+	50497601	50505103	GPD1
1431	NM_001164373	chr12	-	110890290	110906089	GPN3
1431	NM_016301	chr12	-	110890290	110906089	GPN3
1431	NM_001164372	chr12	-	110890290	110906526	GPN3
637	NM_014449	chr12	+	6930962	6936583	GPR162
637	NM_019858	chr12	+	6930962	6936583	GPR162
1022	NM_007264	chr12	+	57388354	57390469	GPR182
85	NM_006143	chr12	-	12813994	12849121	GPR19
1002	NM_020370	chr12	-	54756228	54758270	GPR84
684	NM_003979	chr12	+	13043955	13066601	GPRC5A
684	NM_018654	chr12	-	13093708	13103318	GPRC5D
984	NM_001271856	chr12	+	52404275	52409673	GRASP
984	NM_181711	chr12	+	52400728	52409673	GRASP
86	NM_000834	chr12	-	13714409	14133022	GRIN2B
136	NM_001178074	chr12	-	66741210	67072925	GRIP1
136	NM_021150	chr12	-	66741210	67072925	GRIP1
85	NM_001206843	chr12	-	13236470	13248740	GSG1
85	NM_001206845	chr12	-	13236470	13248740	GSG1
85	NM_031289	chr12	-	13236470	13248740	GSG1
85	NM_153823	chr12	-	13236470	13248740	GSG1
85	NM_001080554	chr12	-	13236470	13256630	GSG1
85	NM_001080555	chr12	-	13236470	13256630	GSG1
85	NM_001206842	chr12	-	13236470	13256630	GSG1
191	NM_001271866	chr12	+	124118285	124147151	GTF2H3
191	NM_001271867	chr12	+	124118285	124147151	GTF2H3
191	NM_001271868	chr12	+	124118285	124147151	GTF2H3
191	NM_001516	chr12	+	124118285	124147151	GTF2H3
1003	NM_144594	chr12	-	54849735	54867386	GTSF1
87	NM_004963	chr12	-	14765565	14849519	GUCY2C
909	NM_001099650	chr12	-	42475647	42538673	GXYLT1
909	NM_173601	chr12	-	42475647	42538673	GXYLT1
750	NM_021957	chr12	-	21689122	21757781	GYS2
956	NM_181788	chr12	+	48722762	48724062	H1FNT
698	NM_177925	chr12	+	14927269	14930936	H2AFJ
698	NR_027716	chr12	+	14927269	14930936	H2AFJ
828	NM_001013699	chr12	-	31944118	31945175	H3F3C
1320	NM_001258333	chr12	-	96366439	96390143	HAL
1320	NM_001258334	chr12	-	96366439	96390143	HAL
1320	NM_002108	chr12	-	96366439	96390143	HAL
1525	NM_032554	chr12	-	123212152	123215129	HCAR1
1524	NM_177551	chr12	-	123185839	123187904	HCAR2
1524	NM_006018	chr12	-	123199302	123201439	HCAR3
172	NM_013320	chr12	+	104458235	104500304	HCFC2
952	NM_001098416	chr12	-	48176493	48213763	HDAC7
952	NM_001308090	chr12	-	48176493	48213763	HDAC7
952	NM_015401	chr12	-	48176493	48213763	HDAC7
685	NM_015987	chr12	-	13127798	13153243	HEBP1
180	NM_001109662	chr12	-	112597991	112819896	HECTD4
136	NR_135081	chr12	+	66696324	66731992	HELB
136	NR_135080	chr12	+	66696324	66731992	HELB
136	NM_033647	chr12	+	66696324	66737423	HELB
976	NM_001109619	chr12	+	51347781	51364289	HIGD1C
190	NM_001303099	chr12	+	123319261	123342447	HIP1R
190	NM_001303097	chr12	+	123319984	123342447	HIP1R
190	NM_003959	chr12	+	123319984	123347507	HIP1R
698	NM_175054	chr12	-	14923653	14924065	HIST4H4
1090	NM_001300919	chr12	+	66218239	66309307	HMGA2
1090	NM_003484	chr12	+	66218239	66309307	HMGA2
136	NM_001300918	chr12	+	66218239	66346311	HMGA2
136	NM_003483	chr12	+	66218239	66360071	HMGA2
1511	NM_000545	chr12	+	121416370	121440314	HNF1A
1511	NM_001306179	chr12	+	121416370	121440314	HNF1A
1511	NR_024345	chr12	-	121407640	121410095	HNF1A-AS1
1002	NM_002136	chr12	+	54674473	54679030	HNRNPA1
1002	NM_031157	chr12	+	54674473	54679030	HNRNPA1
1002	NR_135167	chr12	+	54674473	54680872	HNRNPA1
1002	NR_002944	chr12	+	54674532	54678663	HNRNPA1P10
999	NR_047518	chr12	-	54356091	54362698	HOTAIR
999	NR_047517	chr12	-	54356091	54368740	HOTAIR
999	NR_003716	chr12	-	54356091	54362540	HOTAIR
999	NR_047504	chr12	-	54392805	54393794	HOXC-AS1
999	NR_047505	chr12	-	54388991	54390569	HOXC-AS2
999	NR_047506	chr12	-	54377734	54379303	HOXC-AS3
999	NM_017409	chr12	+	54378945	54384062	HOXC10
999	NM_014212	chr12	+	54366909	54370203	HOXC11
999	NM_173860	chr12	+	54348713	54350350	HOXC12
999	NM_017410	chr12	+	54332575	54340328	HOXC13
999	NR_047507	chr12	-	54329111	54333427	HOXC13-AS
1000	NM_153633	chr12	+	54447660	54449814	HOXC4
1000	NM_014620	chr12	+	54410635	54449814	HOXC4
1000	NM_018953	chr12	+	54426831	54429144	HOXC5
1000	NR_003084	chr12	+	54410635	54429144	HOXC5
1000	NM_004503	chr12	+	54422193	54424607	HOXC6
1000	NM_153693	chr12	+	54410635	54424607	HOXC6
1000	NM_022658	chr12	+	54402889	54406545	HOXC8
124	NM_006897	chr12	+	54393902	54397120	HOXC9
189	NM_002150	chr12	-	122277432	122296769	HPD
189	NM_001171993	chr12	-	122277432	122326517	HPD
184	NM_003806	chr12	-	117298224	117319232	HRK
184	NR_073189	chr12	-	117298224	117319232	HRK
1021	NM_003725	chr12	+	57157001	57181574	HSD17B6
172	NM_003299	chr12	+	104324111	104341708	HSP90B1
1497	NM_014365	chr12	+	119616594	119632551	HSPB8
685	NR_002774	chr12	+	13153375	13157764	HTR7P1
1432	NM_032369	chr12	-	111086490	111126962	HVCN1
1432	NM_001040107	chr12	-	111086490	111127617	HVCN1
1432	NM_001256413	chr12	-	111086490	111127617	HVCN1
749	NM_000415	chr12	+	21525801	21532914	IAPP
635	NM_001039670	chr12	-	6648693	6665249	IFFO1
635	NM_001193457	chr12	-	6648693	6665249	IFFO1
